995
2914,995
2924,995
2934,995
2945,996
2955,995
2966,995
2976,995
2987,995
2997,995
3007,995
3017,995
3028,995
3039,995
3049,995
3059,995
3069,995
3080,995
3091,995
3101,994
3111,995
3122,995
3132,995
3143,995
3153,995
3164,995
3174,996
3184,995
3194,995
3206,995
3216,995
3226,995
3236,996
3247,995
3257,995
3268,995
3278,995
3289,995
3299,995
3309,995
3320,995
3331,995
3341,995
3351,995
3361,995
3372,995
3383,995
3393,995
3403,995
3414,994
3424,995
3434,996
3445,995
3456,995
3466,995
3476,995
3486,995
3497,994
3508,995
3518,995
3528,995
3538,995
3549,995
3560,995
3570,995
3580,995
3591,995
3601,995
3611,995
3622,995
3633,995
3643,996
3653,995
3663,995
3675,995
3685,995
3695,995
3705,995
3716,995
3726,995
3737,996
3747,995
3758,995
3768,995
3778,995
3788,995
3800,995
3810,995
3820,995
3830,995
3841,995
3851,995
3862,994
3872,995
3883,995
3893,995
3903,996
3914,995
3924,995
3935,995
3945,995
3955,995
3965,995
3977,996
3987,995
3997,996
4007,995
4018,995
4028,995
4039,995
4049,995
4060,994
4070,995
4080,995
4091,995
4102,995
4112,995
4122,995
4132,995
4143,995
4154,995
4164,995
4174,995
4185,995
4195,995
4205,995
4216,995
4227,995
4237,995
4247,995
4257,995
4269,995
4279,995
4289,995
4299,995
4310,995
4320,995
4331,995
4341,995
4352,995
4362,995
4372,995
4382,995
4393,994
4404,995
4414,995
4424,995
4434,995
4445,994
4456,995
4466,995
4476,995
4487,995
4497,995
4508,995
4518,995
4529,995
4539,996
4549,995
4559,995
4571,995
4581,995
4591,995
4601,995
4612,995
4622,995
4633,995
4643,996
4654,995
4664,995
4674,995
4685,995
4696,995
4706,994
4716,995
4726,995
4737,995
4748,995
4758,994
4768,995
4779,995
4789,995
4799,995
4810,995
4820,995
4831,995
4841,995
4851,995
4862,995
4873,996
4883,995
4893,995
4903,995
4914,995
4925,995
4935,995
4945,995
4956,995
4966,995
4976,995
4987,995
4998,995
5008,995
5018,995
5028,995
5039,995
5050,995
5060,996
5070,995
5081,994
5091,994
5102,995
5112,995
5123,995
5133,995
5143,995
5153,995
5165,995
5175,995
5185,995
5195,995
5206,995
5216,995
5227,995
5237,994
5248,996
5258,995
5268,995
5279,995
5289,995
5300,995
5310,995
5320,995
5330,995
5342,995
5352,995
5362,995
5372,995
5383,995
5393,995
5404,995
5414,995
5425,994
5435,995
5445,995
5455,995
5467,995
5477,995
5487,996
5497,995
5508,995
5519,995
5529,995
5539,995
5550,995
5560,995
5570,996
5581,995
5592,995
5602,995
5612,995
5622,996
5633,994
5644,995
5654,995
5664,995
5675,995
5685,995
5696,995
5706,996
5716,995
5727,995
5737,995
5747,995
5758,995
5769,995
5779,995
5789,995
5799,995
5810,995
5821,995
5831,995
5841,995
5852,995
5862,995
5873,995
5883,995
5894,996
5904,995
5914,995
5924,994
5936,995
5946,995
5956,995
5966,996
5977,994
5987,995
5998,995
6008,995
6019,995
6029,994
6039,995
6049,996
6061,995
6071,995
6081,995
6091,995
6102,995
6113,995
6123,995
6133,995
6144,996
6154,995
6164,995
6175,995
6185,995
6196,996
6206,995
6216,995
6226,995
6238,995
6248,995
6258,995
6268,995
6279,996
6290,995
6300,995
6310,995
6321,995
6331,995
6341,995
6352,995
6363,995
6373,995
6383,995
