3
3611,993
3622,993
3633,993
3643,993
3653,993
3663,993
3675,993
3685,992
3695,993
3705,992
3716,993
3726,993
3737,993
3747,993
3758,992
3768,993
3778,993
3788,993
3800,992
3810,993
3820,993
3830,993
3841,993
3851,993
3862,994
3872,993
3883,993
3893,992
3903,993
3914,993
3924,993
3935,993
3945,993
3955,993
3965,993
3977,993
3987,993
3997,993
4007,993
4018,993
4028,993
4039,993
4049,993
4060,993
4070,993
4080,993
4091,993
4102,993
4112,993
4122,993
4132,993
4143,993
4154,993
4164,993
4174,992
4185,993
4195,993
4205,993
4216,993
4227,992
4237,993
4247,994
4257,993
4269,993
4279,993
4289,993
4299,993
4310,993
4320,993
4331,993
4341,993
4352,993
4362,993
4372,993
4382,993
4393,993
4404,993
4414,993
4424,993
4434,993
4445,993
4456,993
4466,993
4476,993
4487,993
4497,993
4508,993
4518,994
4529,992
4539,993
4549,993
4559,993
4571,993
4581,993
4591,993
4601,993
4612,993
4622,994
4633,993
4643,993
4654,993
4664,993
4674,993
4685,993
4696,993
4706,993
4716,993
4726,993
4737,993
4748,993
4758,993
4768,993
4779,993
4789,993
4799,993
4810,993
4820,992
4831,993
4841,993
4851,993
4862,993
4873,993
4883,993
4893,993
4903,993
4914,993
4925,993
4935,993
4945,993
4956,993
4966,993
4976,993
4987,993
4998,993
5008,993
5018,993
5028,993
5039,993
5050,993
5060,993
5070,993
5081,993
5091,993
5102,994
5112,993
5123,993
5133,994
5143,993
5153,993
5165,993
5175,993
5185,993
5195,993
5206,993
5216,993
5227,992
5237,993
5248,993
5258,993
5268,993
5279,993
5289,992
5300,993
5310,993
5320,993
5330,993
5342,993
5352,993
5362,993
5372,993
5383,993
5393,993
5404,993
5414,993
5425,993
5435,993
5445,993
5455,993
5467,993
5477,993
5487,993
5497,993
5508,993
5519,993
5529,993
5539,993
5550,993
5560,993
5570,993
5581,993
5592,993
5602,993
5612,993
5622,993
5633,993
5644,993
5654,992
5664,993
5675,993
5685,993
5696,993
5706,993
5716,993
5727,993
5737,992
5747,993
5758,993
5769,993
5779,993
5789,993
5799,993
5810,993
5821,993
5831,994
5841,993
5852,993
5862,993
5873,993
5883,993
5894,993
5904,993
5914,992
5924,993
5936,993
5946,993
5956,993
5966,992
5977,993
5987,993
5998,993
6008,993
6019,992
6029,993
6039,992
6049,994
6061,993
6071,993
6081,993
6091,993
6102,992
6113,993
6123,993
6133,993
6144,993
6154,993
6164,993
6175,993
6185,993
6196,993
6206,993
6216,994
6226,993
6238,993
6248,993
6258,993
6268,993
6279,993
6290,993
6300,994
6310,993
6321,993
6331,993
6341,993
6352,993
6363,992
6373,993
6383,993
6393,993
6404,993
6415,993
6425,993
6435,993
6446,994
6456,993
6466,993
6477,993
6488,993
6498,993
6508,993
6518,993
6530,994
6540,993
6550,993
6560,993
6571,993
6581,993
6592,993
6602,993
6612,993
6623,993
6633,993
6643,993
6654,993
6665,993
6675,993
6685,992
6695,992
6707,993
6717,993
6727,993
